GEMS Contest ID,Contest Sort Seq,District Type,District Type Subheading,District Name,Ballot Title,Ballots Counted for District,Registered Voters for District,Percent Turnout for District,Candidate Sort Seq,Ballot Response,Party Preference,Votes,Percent of Votes
56,560,City,City/Town,City of Des Moines,Proposition No. 1,4247,19216,22.10,1,Approved,,1942,46.76
139,1170,Precinct Committee Officer,PRECINCT,SEA 34-1497,Precinct Committee Officer - Democratic,128,842,15.20,2,Rachel Glass,I affirm I am a Democrat.,51,69.86
139,1170,Precinct Committee Officer,PRECINCT,SEA 34-1497,Precinct Committee Officer - Democratic,128,842,15.20,1,Sarah Leon,I affirm I am a Democrat.,22,30.14
94,1520,Precinct Committee Officer,PRECINCT,SEA 46-2094,Precinct Committee Officer - Democratic,79,274,28.83,2,Michele Bat-or,I affirm I am a Democrat.,8,19.05
94,1520,Precinct Committee Officer,PRECINCT,SEA 46-2094,Precinct Committee Officer - Democratic,79,274,28.83,1,Cindy S Keyser,I affirm I am a Democrat.,34,80.95
136,900,Precinct Committee Officer,PRECINCT,DUV 45-3219,Precinct Committee Officer - Republican,159,817,19.46,2,Yuping Liu,I affirm I am a Republican.,8,27.59
136,900,Precinct Committee Officer,PRECINCT,DUV 45-3219,Precinct Committee Officer - Republican,159,817,19.46,1,Joseph H. Vandal,I affirm I am a Republican.,21,72.41
108,1270,Precinct Committee Officer,PRECINCT,SEA 37-1840,Precinct Committee Officer - Democratic,139,760,18.29,2,Mariah Odessa Mitchell,I affirm I am a Democrat.,35,46.05
108,1270,Precinct Committee Officer,PRECINCT,SEA 37-1840,Precinct Committee Officer - Democratic,139,760,18.29,3,Shelby Leo Green III,I affirm I am a Democrat.,15,19.74
108,1270,Precinct Committee Officer,PRECINCT,SEA 37-1840,Precinct Committee Officer - Democratic,139,760,18.29,1,Richard O'Neill,I affirm I am a Democrat.,26,34.21
51,175,State,Legislative,Legislative District No. 5,State Senator,24478,107598,22.75,1,Bill Ramos,(Prefers Democratic Party),12843,53.97
51,175,State,Legislative,Legislative District No. 5,State Senator,24478,107598,22.75,2,Chad Magendanz,(Prefers Republican Party),10936,45.96
51,175,State,Legislative,Legislative District No. 5,State Senator,24478,107598,22.75,12,Write-in,,18,0.08
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,13,Bob Ferguson,(Prefers Democratic Party),174489,60.80
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,26,A.L. Brown,(Prefers Republican Party),313,0.11
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,24,Alan Makayev,(Prefers Nonsense Busters Party),119,0.04
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,17,Don L Rivers,(Prefers Democratic Party),1160,0.40
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,16,Dave Reichert,(Prefers Republican Party),59207,20.63
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,5,Jeff Curry,(Prefers Independent Party),477,0.17
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,28,Bill Hirt,(Prefers Republican Party),159,0.06
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,18,Jim Clark,(States No Party Preference),239,0.08
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,12,Ricky Anthony,(Prefers Democratic Party),744,0.26
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,7,Mark Mullet,(Prefers Democratic Party),22602,7.88
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,23,William Combs,(Prefers Independent Party),101,0.04
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,15,Michael DePaula,(Prefers Libertarian Party),394,0.14
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,6,Alex Tsimerman,(Prefers Standup-America Party),137,0.05
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,10,Andre Stackhouse,(Prefers Green Party),1811,0.63
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,4,Cassondra Magdalene Hanson,(Prefers Democratic Party),2848,0.99
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,30,Semi Bird,(Prefers Republican Party),8824,3.07
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,40,Write-in,,176,0.06
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,22,Frank Dare,(Prefers Independent Party),107,0.04
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,25,Brian Bogen,(Prefers Nonpartisan Party),554,0.19
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,29,Rosetta Marshall-Williams,(Prefers Independence Party),362,0.13
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,27,Brad Mjelde,(States No Party Preference),128,0.04
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,14,Chaytan Inman,(Prefers Democratic Party),899,0.31
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,1,Jim Daniel,(Prefers Republican Party),2915,1.02
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,9,Jennifer Hoover,(Prefers Republican Party),1372,0.48
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,20,Leon A Lawson,(Prefers Trump Republican Party),2159,0.75
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,19,Fred Grant,(Prefers Democratic Party),736,0.26
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,21,Edward Cale IV,(Prefers Democratic Party),302,0.11
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,8,Martin Lee Wheeler,(Prefers Republican Party),577,0.20
6,60,State,State Executive,State of Washington,Governor,289155,1391729,20.78,11,EL'ona Kearney,(Prefers Democratic Party),3086,1.08
166,1670,Precinct Committee Officer,PRECINCT,SEA 46-2357,Precinct Committee Officer - Democratic,129,476,27.10,2,Jim Acker,I affirm I am a Democrat.,12,19.35
166,1670,Precinct Committee Officer,PRECINCT,SEA 46-2357,Precinct Committee Officer - Democratic,129,476,27.10,1,Sharon Perlin,I affirm I am a Democrat.,50,80.65
92,1080,Precinct Committee Officer,PRECINCT,RED 48-2789,Precinct Committee Officer - Democratic,66,615,10.73,2,Zeke Tan,I affirm I am a Democrat.,13,44.83
92,1080,Precinct Committee Officer,PRECINCT,RED 48-2789,Precinct Committee Officer - Democratic,66,615,10.73,1,Scott Aldridge,I affirm I am a Democrat.,16,55.17
110,730,Precinct Committee Officer,PRECINCT,BEL 48-0218,Precinct Committee Officer - Democratic,141,634,22.24,2,Hanna Floss,I affirm I am a Democrat.,46,70.77
110,730,Precinct Committee Officer,PRECINCT,BEL 48-0218,Precinct Committee Officer - Democratic,141,634,22.24,1,Brett Parmacek,I affirm I am a Democrat.,19,29.23
148,1490,Precinct Committee Officer,PRECINCT,SEA 46-1406,Precinct Committee Officer - Democratic,144,398,36.18,2,Scott Alspach,I affirm I am a Democrat.,32,40.00
148,1490,Precinct Committee Officer,PRECINCT,SEA 46-1406,Precinct Committee Officer - Democratic,144,398,36.18,1,R. Elisabeth Burton,I affirm I am a Democrat.,48,60.00
124,1380,Precinct Committee Officer,PRECINCT,SEA 43-1889,Precinct Committee Officer - Democratic,111,484,22.93,2,Elaine Nonneman,I affirm I am a Democrat.,30,61.22
124,1380,Precinct Committee Officer,PRECINCT,SEA 43-1889,Precinct Committee Officer - Democratic,111,484,22.93,1,Alexander Gray,I affirm I am a Democrat.,19,38.78
19,485,State,Legislative,Legislative District No. 47,Representative Position No. 2,16557,90629,18.27,2,Chris Stearns,(Prefers Democratic Party),8947,55.64
19,485,State,Legislative,Legislative District No. 47,Representative Position No. 2,16557,90629,18.27,1,Ted Cooke,(Prefers Republican Party),4432,27.56
19,485,State,Legislative,Legislative District No. 47,Representative Position No. 2,16557,90629,18.27,13,Write-in,,21,0.13
19,485,State,Legislative,Legislative District No. 47,Representative Position No. 2,16557,90629,18.27,3,Brian Lott,(Prefers Republican Party),2680,16.67
147,800,Precinct Committee Officer,PRECINCT,BUR 33-0489,Precinct Committee Officer - Democratic,141,457,30.85,1,Mike Heinisch,I affirm I am a Democrat.,35,56.45
147,800,Precinct Committee Officer,PRECINCT,BUR 33-0489,Precinct Committee Officer - Democratic,141,457,30.85,2,Jeb Binns,I affirm I am a Democrat.,27,43.55
105,1630,Precinct Committee Officer,PRECINCT,SEA 46-2326,Precinct Committee Officer - Republican,103,533,19.32,2,Sandy Stephens,I affirm I am a Republican.,8,50.00
105,1630,Precinct Committee Officer,PRECINCT,SEA 46-2326,Precinct Committee Officer - Republican,103,533,19.32,1,Timothy Lassley,I affirm I am a Republican.,8,50.00
114,1230,Precinct Committee Officer,PRECINCT,SEA 36-2529,Precinct Committee Officer - Republican,121,473,25.58,1,Claire Brossmann,I affirm I am a Republican.,8,80.00
114,1230,Precinct Committee Officer,PRECINCT,SEA 36-2529,Precinct Committee Officer - Republican,121,473,25.58,2,Udo Brossmann,I affirm I am a Republican.,2,20.00
167,650,Precinct Committee Officer,PRECINCT,B-D 05-3976,Precinct Committee Officer - Democratic,227,947,23.97,1,Maureen C Schnell,I affirm I am a Democrat.,83,83.84
167,650,Precinct Committee Officer,PRECINCT,B-D 05-3976,Precinct Committee Officer - Democratic,227,947,23.97,2,Waylon Menzia,I affirm I am a Democrat.,16,16.16
168,1160,Precinct Committee Officer,PRECINCT,SEA 34-1249,Precinct Committee Officer - Democratic,89,690,12.90,1,Christian Cahua,I affirm I am a Democrat.,25,58.14
168,1160,Precinct Committee Officer,PRECINCT,SEA 34-1249,Precinct Committee Officer - Democratic,89,690,12.90,2,Drew Sayers,I affirm I am a Democrat.,18,41.86
43,430,State,Legislative,Legislative District No. 43,Representative Position No. 2,20449,94058,21.74,3,Daniel Carusello,(Prefers Democratic Party),3261,17.40
43,430,State,Legislative,Legislative District No. 43,Representative Position No. 2,20449,94058,21.74,2,Shaun Scott,(Prefers Democratic Party),10159,54.20
43,430,State,Legislative,Legislative District No. 43,Representative Position No. 2,20449,94058,21.74,14,Write-in,,191,1.02
43,430,State,Legislative,Legislative District No. 43,Representative Position No. 2,20449,94058,21.74,4,Andrea Suarez,(Prefers Democratic Party),4361,23.27
43,430,State,Legislative,Legislative District No. 43,Representative Position No. 2,20449,94058,21.74,1,Stephanie LLoyd-Agnew,(Prefers Democrat Party),771,4.11
137,1830,Precinct Committee Officer,PRECINCT,SHL 32-1053,Precinct Committee Officer - Republican,86,377,22.81,2,Ping Liu,I affirm I am a Republican.,6,23.08
137,1830,Precinct Committee Officer,PRECINCT,SHL 32-1053,Precinct Committee Officer - Republican,86,377,22.81,1,Laura Steinmetz,I affirm I am a Republican.,20,76.92
174,1840,Precinct Committee Officer,PRECINCT,SHL 32-1210,Precinct Committee Officer - Democratic,173,786,22.01,2,Hammad Hashmi,I affirm I am a Democrat.,20,21.05
174,1840,Precinct Committee Officer,PRECINCT,SHL 32-1210,Precinct Committee Officer - Democratic,173,786,22.01,1,Eric Scheir,I affirm I am a Democrat.,75,78.95
123,1110,Precinct Committee Officer,PRECINCT,RIDGE,Precinct Committee Officer - Democratic,132,908,14.54,1,Andee Sane,I affirm I am a Democrat.,36,50.00
123,1110,Precinct Committee Officer,PRECINCT,RIDGE,Precinct Committee Officer - Democratic,132,908,14.54,2,Nicholas Montgomery,I affirm I am a Democrat.,36,50.00
122,890,Precinct Committee Officer,PRECINCT,DES 33-2820,Precinct Committee Officer - Democratic,64,533,12.01,2,Rebecca Alexander,I affirm I am a Democrat.,21,70.00
122,890,Precinct Committee Officer,PRECINCT,DES 33-2820,Precinct Committee Officer - Democratic,64,533,12.01,1,Willie Mills,I affirm I am a Democrat.,9,30.00
90,1060,Precinct Committee Officer,PRECINCT,RED 48-0950,Precinct Committee Officer - Democratic,73,523,13.96,2,Mary G Wirta,I affirm I am a Democrat.,20,68.97
90,1060,Precinct Committee Officer,PRECINCT,RED 48-0950,Precinct Committee Officer - Democratic,73,523,13.96,1,Vikram Garlapati,I affirm I am a Democrat.,9,31.03
133,740,Precinct Committee Officer,PRECINCT,BEL 48-0221,Precinct Committee Officer - Republican,108,687,15.72,1,John E Carlson,I affirm I am a Republican.,20,83.33
133,740,Precinct Committee Officer,PRECINCT,BEL 48-0221,Precinct Committee Officer - Republican,108,687,15.72,2,Sachin Lande,I affirm I am a Republican.,4,16.67
66,790,Precinct Committee Officer,PRECINCT,BUR 33-0311,Precinct Committee Officer - Democratic,208,664,31.33,2,Sabrina Roach,I affirm I am a Democrat.,59,41.26
66,790,Precinct Committee Officer,PRECINCT,BUR 33-0311,Precinct Committee Officer - Democratic,208,664,31.33,1,Linda Akey,I affirm I am a Democrat.,84,58.74
142,1300,Precinct Committee Officer,PRECINCT,SEA 37-3580,Precinct Committee Officer - Democratic,98,536,18.28,2,James Lucking,I affirm I am a Democrat.,20,36.36
142,1300,Precinct Committee Officer,PRECINCT,SEA 37-3580,Precinct Committee Officer - Democratic,98,536,18.28,1,Fran Wood,I affirm I am a Democrat.,35,63.64
67,1200,Precinct Committee Officer,PRECINCT,SEA 36-1398,Precinct Committee Officer - Democratic,109,609,17.90,1,Julia Lain,I affirm I am a Democrat.,34,68.00
67,1200,Precinct Committee Officer,PRECINCT,SEA 36-1398,Precinct Committee Officer - Democratic,109,609,17.90,2,Mackenzie McAninch,I affirm I am a Democrat.,16,32.00
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,2,Dr Raul Garcia,(Prefers GOP Party),37672,13.23
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,8,Scott Nazarino,(Prefers Republican Party),10503,3.69
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,7,Henry Clay Dennison,(Prefers Socialist Workers Party),1221,0.43
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,4,Maria Cantwell,(Prefers Democratic Party),210307,73.88
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,6,Isaac A Holyk,(Prefers Republican Party),7558,2.65
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,11,Goodspaceguy,(Prefers Republican Party),2058,0.72
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,10,Thor Amundson,(Prefers Independent Party),1021,0.36
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,5,Chuck Jackson,(Prefers Independent Party),2063,0.72
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,21,Write-in,,439,0.15
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,3,David Tilton,(Prefers Non-Partisan Party),1769,0.62
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,9,Paul Lawrence Giesick,(Prefers Democratic Party),2180,0.77
1,10,Federal,Federal,Federal,United States Senator,289155,1391729,20.78,1,Mel Ram,(Prefers Republican Party),7882,2.77
17,170,State,Legislative,Legislative District No. 1,Representative Position No. 2,13846,61314,22.58,1,Shelley Kloba,(Prefers Democratic Party),10300,96.17
17,170,State,Legislative,Legislative District No. 1,Representative Position No. 2,13846,61314,22.58,11,Write-in,,410,3.83
59,590,Special Purpose District,Fire,King County Fire Protection District No. 16,Proposition No. 1,6034,26096,23.12,2,No,,2140,37.15
59,590,Special Purpose District,Fire,King County Fire Protection District No. 16,Proposition No. 1,6034,26096,23.12,1,Yes,,3620,62.85
120,1770,Precinct Committee Officer,PRECINCT,SET 33-3104,Precinct Committee Officer - Democratic,111,653,17.00,2,James W. Lovell,I affirm I am a Democrat.,31,49.21
120,1770,Precinct Committee Officer,PRECINCT,SET 33-3104,Precinct Committee Officer - Democratic,111,653,17.00,1,Katie Kresly,I affirm I am a Democrat.,32,50.79
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,78502,432277,18.16,15,Write-in,,184,0.24
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,78502,432277,18.16,4,Mark Greene,(Prefers Republican Party),5204,6.83
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,78502,432277,18.16,1,Melissa Chaudhry,(Prefers Democratic Party),13510,17.73
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,78502,432277,18.16,3,David Ishii,(Prefers Bipartisan Party),551,0.72
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,78502,432277,18.16,2,Paul Martin,(Prefers Republican Party),14417,18.92
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,78502,432277,18.16,5,Adam Smith,(Prefers Democratic Party),42347,55.56
37,370,State,Legislative,Legislative District No. 37,Representative Position No. 1,18526,100928,18.36,11,Write-in,,396,2.48
37,370,State,Legislative,Legislative District No. 37,Representative Position No. 1,18526,100928,18.36,1,Sharon Tomiko Santos,(Prefers Democratic Party),15555,97.52
70,690,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Republican,134,710,18.87,2,Curt Maier,I affirm I am a Republican.,21,77.78
70,690,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Republican,134,710,18.87,1,Xia Currie,I affirm I am a Republican.,6,22.22
185,1550,Precinct Committee Officer,PRECINCT,SEA 46-2252,Precinct Committee Officer - Democratic,72,294,24.49,1,Paul Nacamuli,I affirm I am a Democrat.,22,55.00
185,1550,Precinct Committee Officer,PRECINCT,SEA 46-2252,Precinct Committee Officer - Democratic,72,294,24.49,2,Frank Field,I affirm I am a Democrat.,18,45.00
21,210,State,Legislative,Legislative District No. 11,Representative Position No. 1,15330,87958,17.43,1,David Hackney,(Prefers Democratic Party),11211,94.58
21,210,State,Legislative,Legislative District No. 11,Representative Position No. 1,15330,87958,17.43,11,Write-in,,642,5.42
158,1580,Precinct Committee Officer,PRECINCT,SEA 46-2286,Precinct Committee Officer - Democratic,133,475,28.00,1,Cat Munsen,I affirm I am a Democrat.,42,63.64
158,1580,Precinct Committee Officer,PRECINCT,SEA 46-2286,Precinct Committee Officer - Democratic,133,475,28.00,2,David G Volk,I affirm I am a Democrat.,24,36.36
97,1100,Precinct Committee Officer,PRECINCT,RED 48-3415,Precinct Committee Officer - Democratic,146,858,17.02,1,Osman Salahuddin,I affirm I am a Democrat.,51,66.23
97,1100,Precinct Committee Officer,PRECINCT,RED 48-3415,Precinct Committee Officer - Democratic,146,858,17.02,2,Robin Kimzey,I affirm I am a Democrat.,26,33.77
47,470,State,Legislative,Legislative District No. 46,Representative Position No. 2,22489,102587,21.92,1,Darya Farivar,(Prefers Democratic Party),18635,87.46
47,470,State,Legislative,Legislative District No. 46,Representative Position No. 2,22489,102587,21.92,12,Write-in,,57,0.27
47,470,State,Legislative,Legislative District No. 46,Representative Position No. 2,22489,102587,21.92,2,Simone Barron,(Prefers Republican Party),2616,12.28
132,1000,Precinct Committee Officer,PRECINCT,NEW 41-1115,Precinct Committee Officer - Republican,166,764,21.73,2,David Witham,I affirm I am a Republican.,31,68.89
132,1000,Precinct Committee Officer,PRECINCT,NEW 41-1115,Precinct Committee Officer - Republican,166,764,21.73,1,Yingzhang Chen,I affirm I am a Republican.,14,31.11
171,1440,Precinct Committee Officer,PRECINCT,SEA 46-1269,Precinct Committee Officer - Democratic,105,394,26.65,1,Majken Ryherd,I affirm I am a Democrat.,38,79.17
171,1440,Precinct Committee Officer,PRECINCT,SEA 46-1269,Precinct Committee Officer - Democratic,105,394,26.65,2,Mark Hennon,I affirm I am a Democrat.,10,20.83
87,670,Precinct Committee Officer,PRECINCT,BEL 41-2429,Precinct Committee Officer - Democratic,179,816,21.94,1,Sonja Ross,I affirm I am a Democrat.,32,40.51
87,670,Precinct Committee Officer,PRECINCT,BEL 41-2429,Precinct Committee Officer - Democratic,179,816,21.94,2,Kat Pipkin,I affirm I am a Democrat.,47,59.49
24,240,State,Legislative,Legislative District No. 12,Representative Position No. 2,5941,26781,22.18,13,Write-in,,287,6.41
24,240,State,Legislative,Legislative District No. 12,Representative Position No. 2,5941,26781,22.18,3,Daniel Scott,(Prefers Republican Party),1360,30.38
24,240,State,Legislative,Legislative District No. 12,Representative Position No. 2,5941,26781,22.18,2,Mike Steele,(Prefers Republican Party),2829,63.20
69,640,Precinct Committee Officer,PRECINCT,BACUS,Precinct Committee Officer - Republican,192,761,25.23,1,Sayra Hill,I affirm I am a Republican.,17,37.78
69,640,Precinct Committee Officer,PRECINCT,BACUS,Precinct Committee Officer - Republican,192,761,25.23,2,Barbara Hagstrom,I affirm I am a Republican.,28,62.22
130,980,Precinct Committee Officer,PRECINCT,MARIAN,Precinct Committee Officer - Democratic,86,646,13.31,2,Danielle Davis,I affirm I am a Democrat.,39,67.24
130,980,Precinct Committee Officer,PRECINCT,MARIAN,Precinct Committee Officer - Democratic,86,646,13.31,1,Casper Carrillo,I affirm I am a Democrat.,19,32.76
93,1610,Precinct Committee Officer,PRECINCT,SEA 46-2314,Precinct Committee Officer - Democratic,110,423,26.00,1,Nancy Lichter,I affirm I am a Democrat.,53,70.67
93,1610,Precinct Committee Officer,PRECINCT,SEA 46-2314,Precinct Committee Officer - Democratic,110,423,26.00,2,Lori Lynn Mahieu,I affirm I am a Democrat.,22,29.33
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,37051,175381,21.13,1,Orion Webster,(Prefers Republican Party),2342,6.47
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,37051,175381,21.13,4,Suzan DelBene,(Prefers Democratic Party),26455,73.08
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,37051,175381,21.13,6,Jeb Brewer,(Prefers Republican Party),2615,7.22
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,37051,175381,21.13,5,Matt Heines,(Prefers Trump Republican Party),1451,4.01
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,37051,175381,21.13,16,Write-in,,88,0.24
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,37051,175381,21.13,2,Mary Silva,(Prefers Republican Party),1852,5.12
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,37051,175381,21.13,3,Derek Chartrand,(Prefers Calm Rational GOP Party),1399,3.86
145,990,Precinct Committee Officer,PRECINCT,MERLOT,Precinct Committee Officer - Republican,117,495,23.64,1,Jeannie Kriha,I affirm I am a Republican.,21,63.64
145,990,Precinct Committee Officer,PRECINCT,MERLOT,Precinct Committee Officer - Republican,117,495,23.64,2,Deidre Britt Sagrelius,I affirm I am a Republican.,12,36.36
39,390,State,Legislative,Legislative District No. 41,State Senator,21340,99291,21.49,1,Lisa Wellman,(Prefers Democratic Party),15047,73.76
39,390,State,Legislative,Legislative District No. 41,State Senator,21340,99291,21.49,12,Write-in,,59,0.29
39,390,State,Legislative,Legislative District No. 41,State Senator,21340,99291,21.49,2,Jaskaran Singh Sarao,(Prefers Republican Party),5294,25.95
119,1570,Precinct Committee Officer,PRECINCT,SEA 46-2271,Precinct Committee Officer - Democratic,125,500,25.00,2,Margaret Cary,I affirm I am a Democrat.,43,71.67
119,1570,Precinct Committee Officer,PRECINCT,SEA 46-2271,Precinct Committee Officer - Democratic,125,500,25.00,1,Don Doering,I affirm I am a Democrat.,17,28.33
29,290,State,Legislative,Legislative District No. 32,Representative Position No. 1,12201,51987,23.47,12,Write-in,,11,0.09
29,290,State,Legislative,Legislative District No. 32,Representative Position No. 1,12201,51987,23.47,2,Lisa Rezac,(Prefers Republican Party),2386,20.19
29,290,State,Legislative,Legislative District No. 32,Representative Position No. 1,12201,51987,23.47,1,Cindy Ryu,(Prefers Democratic Party),9423,79.72
169,720,Precinct Committee Officer,PRECINCT,BEL 48-0212,Precinct Committee Officer - Democratic,139,701,19.83,2,Ron Lovell,I affirm I am a Democrat.,80,84.21
169,720,Precinct Committee Officer,PRECINCT,BEL 48-0212,Precinct Committee Officer - Democratic,139,701,19.83,1,Nagesh Pabbisetty,I affirm I am a Democrat.,15,15.79
186,840,Precinct Committee Officer,PRECINCT,COV 47-0566,Precinct Committee Officer - Republican,62,434,14.29,1,Lisa Templeton,I affirm I am a Republican.,29,78.38
186,840,Precinct Committee Officer,PRECINCT,COV 47-0566,Precinct Committee Officer - Republican,62,434,14.29,2,Kimberley Pitcher,I affirm I am a Republican.,8,21.62
155,1810,Precinct Committee Officer,PRECINCT,SHL 32-0474,Precinct Committee Officer - Democratic,77,360,21.39,2,Bradley Cabe,I affirm I am a Democrat.,20,55.56
155,1810,Precinct Committee Officer,PRECINCT,SHL 32-0474,Precinct Committee Officer - Democratic,77,360,21.39,1,Abe Bender,I affirm I am a Democrat.,16,44.44
28,280,State,Legislative,Legislative District No. 31,Representative Position No. 2,2650,12923,20.51,14,Write-in,,3,0.12
28,280,State,Legislative,Legislative District No. 31,Representative Position No. 2,2650,12923,20.51,1,Bill Thomas,(Prefers Democratic Party),221,8.75
28,280,State,Legislative,Legislative District No. 31,Representative Position No. 2,2650,12923,20.51,3,Brian L. Gunn,(Prefers Democratic Party),854,33.81
28,280,State,Legislative,Legislative District No. 31,Representative Position No. 2,2650,12923,20.51,4,Brandon Beynon,(Prefers Republican Party),522,20.67
28,280,State,Legislative,Legislative District No. 31,Representative Position No. 2,2650,12923,20.51,2,Joshua Penner,(Prefers Republican Party),926,36.66
45,450,State,Legislative,Legislative District No. 45,Representative Position No. 2,22375,97930,22.85,2,Melissa Demyan,(Prefers Democratic Party),8389,44.68
45,450,State,Legislative,Legislative District No. 45,Representative Position No. 2,22375,97930,22.85,12,Write-in,,619,3.30
