GEMS Contest ID,Contest Sort Seq,District Type,District Type Subheading,District Name,Ballot Title,Ballots Counted for District,Registered Voters for District,Percent Turnout for District,Candidate Sort Seq,Ballot Response,Party Preference,Votes,Percent of Votes
136,900,Precinct Committee Officer,PRECINCT,DUV 45-3219,Precinct Committee Officer - Republican,253,817,30.97,2,Yuping Liu,I affirm I am a Republican.,10,17.86
136,900,Precinct Committee Officer,PRECINCT,DUV 45-3219,Precinct Committee Officer - Republican,253,817,30.97,1,Joseph H. Vandal,I affirm I am a Republican.,46,82.14
108,1270,Precinct Committee Officer,PRECINCT,SEA 37-1840,Precinct Committee Officer - Democratic,288,760,37.89,2,Mariah Odessa Mitchell,I affirm I am a Democrat.,60,44.12
108,1270,Precinct Committee Officer,PRECINCT,SEA 37-1840,Precinct Committee Officer - Democratic,288,760,37.89,3,Shelby Leo Green III,I affirm I am a Democrat.,33,24.26
108,1270,Precinct Committee Officer,PRECINCT,SEA 37-1840,Precinct Committee Officer - Democratic,288,760,37.89,1,Richard O'Neill,I affirm I am a Democrat.,43,31.62
51,175,State,Legislative,Legislative District No. 5,State Senator,43010,107598,39.97,1,Bill Ramos,(Prefers Democratic Party),22574,54.28
51,175,State,Legislative,Legislative District No. 5,State Senator,43010,107598,39.97,2,Chad Magendanz,(Prefers Republican Party),18977,45.63
51,175,State,Legislative,Legislative District No. 5,State Senator,43010,107598,39.97,12,Write-in,,35,0.08
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,13,Bob Ferguson,(Prefers Democratic Party),312450,61.45
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,26,A.L. Brown,(Prefers Republican Party),469,0.09
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,24,Alan Makayev,(Prefers Nonsense Busters Party),234,0.05
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,17,Don L Rivers,(Prefers Democratic Party),2260,0.44
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,16,Dave Reichert,(Prefers Republican Party),100686,19.80
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,5,Jeff Curry,(Prefers Independent Party),879,0.17
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,28,Bill Hirt,(Prefers Republican Party),224,0.04
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,18,Jim Clark,(States No Party Preference),368,0.07
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,12,Ricky Anthony,(Prefers Democratic Party),1207,0.24
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,7,Mark Mullet,(Prefers Democratic Party),41233,8.11
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,23,William Combs,(Prefers Independent Party),143,0.03
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,15,Michael DePaula,(Prefers Libertarian Party),721,0.14
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,6,Alex Tsimerman,(Prefers Standup-America Party),230,0.05
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,10,Andre Stackhouse,(Prefers Green Party),3678,0.72
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,4,Cassondra Magdalene Hanson,(Prefers Democratic Party),4350,0.86
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,30,Semi Bird,(Prefers Republican Party),17207,3.38
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,40,Write-in,,315,0.06
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,22,Frank Dare,(Prefers Independent Party),165,0.03
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,25,Brian Bogen,(Prefers Nonpartisan Party),1080,0.21
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,29,Rosetta Marshall-Williams,(Prefers Independence Party),595,0.12
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,27,Brad Mjelde,(States No Party Preference),228,0.04
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,14,Chaytan Inman,(Prefers Democratic Party),1638,0.32
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,1,Jim Daniel,(Prefers Republican Party),4227,0.83
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,9,Jennifer Hoover,(Prefers Republican Party),2118,0.42
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,20,Leon A Lawson,(Prefers Trump Republican Party),3246,0.64
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,19,Fred Grant,(Prefers Democratic Party),1258,0.25
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,21,Edward Cale IV,(Prefers Democratic Party),501,0.10
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,8,Martin Lee Wheeler,(Prefers Republican Party),820,0.16
6,60,State,State Executive,State of Washington,Governor,513193,1391729,36.87,11,EL'ona Kearney,(Prefers Democratic Party),5897,1.16
166,1670,Precinct Committee Officer,PRECINCT,SEA 46-2357,Precinct Committee Officer - Democratic,218,476,45.80,2,Jim Acker,I affirm I am a Democrat.,21,18.42
166,1670,Precinct Committee Officer,PRECINCT,SEA 46-2357,Precinct Committee Officer - Democratic,218,476,45.80,1,Sharon Perlin,I affirm I am a Democrat.,93,81.58
92,1080,Precinct Committee Officer,PRECINCT,RED 48-2789,Precinct Committee Officer - Democratic,132,615,21.46,2,Zeke Tan,I affirm I am a Democrat.,23,34.85
92,1080,Precinct Committee Officer,PRECINCT,RED 48-2789,Precinct Committee Officer - Democratic,132,615,21.46,1,Scott Aldridge,I affirm I am a Democrat.,43,65.15
110,730,Precinct Committee Officer,PRECINCT,BEL 48-0218,Precinct Committee Officer - Democratic,251,634,39.59,2,Hanna Floss,I affirm I am a Democrat.,75,70.75
110,730,Precinct Committee Officer,PRECINCT,BEL 48-0218,Precinct Committee Officer - Democratic,251,634,39.59,1,Brett Parmacek,I affirm I am a Democrat.,31,29.25
148,1490,Precinct Committee Officer,PRECINCT,SEA 46-1406,Precinct Committee Officer - Democratic,240,398,60.30,2,Scott Alspach,I affirm I am a Democrat.,56,45.16
148,1490,Precinct Committee Officer,PRECINCT,SEA 46-1406,Precinct Committee Officer - Democratic,240,398,60.30,1,R. Elisabeth Burton,I affirm I am a Democrat.,68,54.84
124,1380,Precinct Committee Officer,PRECINCT,SEA 43-1889,Precinct Committee Officer - Democratic,205,484,42.36,2,Elaine Nonneman,I affirm I am a Democrat.,59,69.41
124,1380,Precinct Committee Officer,PRECINCT,SEA 43-1889,Precinct Committee Officer - Democratic,205,484,42.36,1,Alexander Gray,I affirm I am a Democrat.,26,30.59
19,485,State,Legislative,Legislative District No. 47,Representative Position No. 2,29081,90629,32.09,2,Chris Stearns,(Prefers Democratic Party),15465,55.15
19,485,State,Legislative,Legislative District No. 47,Representative Position No. 2,29081,90629,32.09,1,Ted Cooke,(Prefers Republican Party),7965,28.40
19,485,State,Legislative,Legislative District No. 47,Representative Position No. 2,29081,90629,32.09,13,Write-in,,38,0.14
19,485,State,Legislative,Legislative District No. 47,Representative Position No. 2,29081,90629,32.09,3,Brian Lott,(Prefers Republican Party),4576,16.32
147,800,Precinct Committee Officer,PRECINCT,BUR 33-0489,Precinct Committee Officer - Democratic,247,457,54.05,1,Mike Heinisch,I affirm I am a Democrat.,52,50.00
147,800,Precinct Committee Officer,PRECINCT,BUR 33-0489,Precinct Committee Officer - Democratic,247,457,54.05,2,Jeb Binns,I affirm I am a Democrat.,52,50.00
105,1630,Precinct Committee Officer,PRECINCT,SEA 46-2326,Precinct Committee Officer - Republican,196,533,36.77,2,Sandy Stephens,I affirm I am a Republican.,13,50.00
105,1630,Precinct Committee Officer,PRECINCT,SEA 46-2326,Precinct Committee Officer - Republican,196,533,36.77,1,Timothy Lassley,I affirm I am a Republican.,13,50.00
114,1230,Precinct Committee Officer,PRECINCT,SEA 36-2529,Precinct Committee Officer - Republican,240,473,50.74,1,Claire Brossmann,I affirm I am a Republican.,20,76.92
114,1230,Precinct Committee Officer,PRECINCT,SEA 36-2529,Precinct Committee Officer - Republican,240,473,50.74,2,Udo Brossmann,I affirm I am a Republican.,6,23.08
167,650,Precinct Committee Officer,PRECINCT,B-D 05-3976,Precinct Committee Officer - Democratic,357,947,37.70,1,Maureen C Schnell,I affirm I am a Democrat.,123,76.40
167,650,Precinct Committee Officer,PRECINCT,B-D 05-3976,Precinct Committee Officer - Democratic,357,947,37.70,2,Waylon Menzia,I affirm I am a Democrat.,38,23.60
168,1160,Precinct Committee Officer,PRECINCT,SEA 34-1249,Precinct Committee Officer - Democratic,200,690,28.99,1,Christian Cahua,I affirm I am a Democrat.,52,55.32
168,1160,Precinct Committee Officer,PRECINCT,SEA 34-1249,Precinct Committee Officer - Democratic,200,690,28.99,2,Drew Sayers,I affirm I am a Democrat.,42,44.68
43,430,State,Legislative,Legislative District No. 43,Representative Position No. 2,35938,94058,38.21,3,Daniel Carusello,(Prefers Democratic Party),5359,16.26
43,430,State,Legislative,Legislative District No. 43,Representative Position No. 2,35938,94058,38.21,2,Shaun Scott,(Prefers Democratic Party),19437,58.97
43,430,State,Legislative,Legislative District No. 43,Representative Position No. 2,35938,94058,38.21,14,Write-in,,289,0.88
43,430,State,Legislative,Legislative District No. 43,Representative Position No. 2,35938,94058,38.21,4,Andrea Suarez,(Prefers Democratic Party),6711,20.36
43,430,State,Legislative,Legislative District No. 43,Representative Position No. 2,35938,94058,38.21,1,Stephanie LLoyd-Agnew,(Prefers Democrat Party),1165,3.53
137,1830,Precinct Committee Officer,PRECINCT,SHL 32-1053,Precinct Committee Officer - Republican,175,377,46.42,2,Ping Liu,I affirm I am a Republican.,12,24.49
137,1830,Precinct Committee Officer,PRECINCT,SHL 32-1053,Precinct Committee Officer - Republican,175,377,46.42,1,Laura Steinmetz,I affirm I am a Republican.,37,75.51
174,1840,Precinct Committee Officer,PRECINCT,SHL 32-1210,Precinct Committee Officer - Democratic,277,786,35.24,2,Hammad Hashmi,I affirm I am a Democrat.,33,22.60
174,1840,Precinct Committee Officer,PRECINCT,SHL 32-1210,Precinct Committee Officer - Democratic,277,786,35.24,1,Eric Scheir,I affirm I am a Democrat.,113,77.40
123,1110,Precinct Committee Officer,PRECINCT,RIDGE,Precinct Committee Officer - Democratic,256,908,28.19,1,Andee Sane,I affirm I am a Democrat.,63,51.64
123,1110,Precinct Committee Officer,PRECINCT,RIDGE,Precinct Committee Officer - Democratic,256,908,28.19,2,Nicholas Montgomery,I affirm I am a Democrat.,59,48.36
122,890,Precinct Committee Officer,PRECINCT,DES 33-2820,Precinct Committee Officer - Democratic,98,533,18.39,2,Rebecca Alexander,I affirm I am a Democrat.,30,60.00
122,890,Precinct Committee Officer,PRECINCT,DES 33-2820,Precinct Committee Officer - Democratic,98,533,18.39,1,Willie Mills,I affirm I am a Democrat.,20,40.00
90,1060,Precinct Committee Officer,PRECINCT,RED 48-0950,Precinct Committee Officer - Democratic,154,523,29.45,2,Mary G Wirta,I affirm I am a Democrat.,40,61.54
90,1060,Precinct Committee Officer,PRECINCT,RED 48-0950,Precinct Committee Officer - Democratic,154,523,29.45,1,Vikram Garlapati,I affirm I am a Democrat.,25,38.46
133,740,Precinct Committee Officer,PRECINCT,BEL 48-0221,Precinct Committee Officer - Republican,205,687,29.84,1,John E Carlson,I affirm I am a Republican.,41,78.85
133,740,Precinct Committee Officer,PRECINCT,BEL 48-0221,Precinct Committee Officer - Republican,205,687,29.84,2,Sachin Lande,I affirm I am a Republican.,11,21.15
66,790,Precinct Committee Officer,PRECINCT,BUR 33-0311,Precinct Committee Officer - Democratic,299,664,45.03,2,Sabrina Roach,I affirm I am a Democrat.,93,44.93
66,790,Precinct Committee Officer,PRECINCT,BUR 33-0311,Precinct Committee Officer - Democratic,299,664,45.03,1,Linda Akey,I affirm I am a Democrat.,114,55.07
142,1300,Precinct Committee Officer,PRECINCT,SEA 37-3580,Precinct Committee Officer - Democratic,174,536,32.46,2,James Lucking,I affirm I am a Democrat.,35,35.35
142,1300,Precinct Committee Officer,PRECINCT,SEA 37-3580,Precinct Committee Officer - Democratic,174,536,32.46,1,Fran Wood,I affirm I am a Democrat.,64,64.65
67,1200,Precinct Committee Officer,PRECINCT,SEA 36-1398,Precinct Committee Officer - Democratic,252,609,41.38,1,Julia Lain,I affirm I am a Democrat.,95,75.40
67,1200,Precinct Committee Officer,PRECINCT,SEA 36-1398,Precinct Committee Officer - Democratic,252,609,41.38,2,Mackenzie McAninch,I affirm I am a Democrat.,31,24.60
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,2,Dr Raul Garcia,(Prefers GOP Party),65935,13.08
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,8,Scott Nazarino,(Prefers Republican Party),17524,3.48
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,7,Henry Clay Dennison,(Prefers Socialist Workers Party),2294,0.46
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,4,Maria Cantwell,(Prefers Democratic Party),376192,74.63
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,6,Isaac A Holyk,(Prefers Republican Party),13094,2.60
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,11,Goodspaceguy,(Prefers Republican Party),3395,0.67
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,10,Thor Amundson,(Prefers Independent Party),1789,0.35
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,5,Chuck Jackson,(Prefers Independent Party),3862,0.77
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,21,Write-in,,861,0.17
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,3,David Tilton,(Prefers Non-Partisan Party),3393,0.67
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,9,Paul Lawrence Giesick,(Prefers Democratic Party),3662,0.73
1,10,Federal,Federal,Federal,United States Senator,513193,1391729,36.87,1,Mel Ram,(Prefers Republican Party),12072,2.39
17,170,State,Legislative,Legislative District No. 1,Representative Position No. 2,23089,61314,37.66,1,Shelley Kloba,(Prefers Democratic Party),16884,96.07
17,170,State,Legislative,Legislative District No. 1,Representative Position No. 2,23089,61314,37.66,11,Write-in,,691,3.93
59,590,Special Purpose District,Fire,King County Fire Protection District No. 16,Proposition No. 1,10226,26096,39.19,2,No,,3581,36.92
59,590,Special Purpose District,Fire,King County Fire Protection District No. 16,Proposition No. 1,10226,26096,39.19,1,Yes,,6118,63.08
120,1770,Precinct Committee Officer,PRECINCT,SET 33-3104,Precinct Committee Officer - Democratic,215,653,32.92,2,James W. Lovell,I affirm I am a Democrat.,69,51.88
120,1770,Precinct Committee Officer,PRECINCT,SET 33-3104,Precinct Committee Officer - Democratic,215,653,32.92,1,Katie Kresly,I affirm I am a Democrat.,64,48.12
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,141106,432277,32.64,15,Write-in,,245,0.18
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,141106,432277,32.64,4,Mark Greene,(Prefers Republican Party),8837,6.47
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,141106,432277,32.64,1,Melissa Chaudhry,(Prefers Democratic Party),27511,20.14
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,141106,432277,32.64,3,David Ishii,(Prefers Bipartisan Party),907,0.66
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,141106,432277,32.64,2,Paul Martin,(Prefers Republican Party),25091,18.37
5,50,Federal,Congressional,Congressional District No. 9,United States Representative,141106,432277,32.64,5,Adam Smith,(Prefers Democratic Party),73979,54.17
37,370,State,Legislative,Legislative District No. 37,Representative Position No. 1,35807,100928,35.48,11,Write-in,,655,2.14
37,370,State,Legislative,Legislative District No. 37,Representative Position No. 1,35807,100928,35.48,1,Sharon Tomiko Santos,(Prefers Democratic Party),30001,97.86
70,690,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Republican,213,710,30.00,2,Curt Maier,I affirm I am a Republican.,33,70.21
70,690,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Republican,213,710,30.00,1,Xia Currie,I affirm I am a Republican.,14,29.79
185,1550,Precinct Committee Officer,PRECINCT,SEA 46-2252,Precinct Committee Officer - Democratic,129,294,43.88,1,Paul Nacamuli,I affirm I am a Democrat.,40,54.79
185,1550,Precinct Committee Officer,PRECINCT,SEA 46-2252,Precinct Committee Officer - Democratic,129,294,43.88,2,Frank Field,I affirm I am a Democrat.,33,45.21
21,210,State,Legislative,Legislative District No. 11,Representative Position No. 1,27798,87958,31.60,1,David Hackney,(Prefers Democratic Party),20061,94.47
21,210,State,Legislative,Legislative District No. 11,Representative Position No. 1,27798,87958,31.60,11,Write-in,,1175,5.53
158,1580,Precinct Committee Officer,PRECINCT,SEA 46-2286,Precinct Committee Officer - Democratic,218,475,45.89,1,Cat Munsen,I affirm I am a Democrat.,63,56.25
158,1580,Precinct Committee Officer,PRECINCT,SEA 46-2286,Precinct Committee Officer - Democratic,218,475,45.89,2,David G Volk,I affirm I am a Democrat.,49,43.75
97,1100,Precinct Committee Officer,PRECINCT,RED 48-3415,Precinct Committee Officer - Democratic,229,858,26.69,1,Osman Salahuddin,I affirm I am a Democrat.,82,67.21
97,1100,Precinct Committee Officer,PRECINCT,RED 48-3415,Precinct Committee Officer - Democratic,229,858,26.69,2,Robin Kimzey,I affirm I am a Democrat.,40,32.79
47,470,State,Legislative,Legislative District No. 46,Representative Position No. 2,40488,102587,39.47,1,Darya Farivar,(Prefers Democratic Party),33703,88.51
47,470,State,Legislative,Legislative District No. 46,Representative Position No. 2,40488,102587,39.47,12,Write-in,,79,0.21
47,470,State,Legislative,Legislative District No. 46,Representative Position No. 2,40488,102587,39.47,2,Simone Barron,(Prefers Republican Party),4296,11.28
132,1000,Precinct Committee Officer,PRECINCT,NEW 41-1115,Precinct Committee Officer - Republican,312,764,40.84,2,David Witham,I affirm I am a Republican.,59,69.41
132,1000,Precinct Committee Officer,PRECINCT,NEW 41-1115,Precinct Committee Officer - Republican,312,764,40.84,1,Yingzhang Chen,I affirm I am a Republican.,26,30.59
171,1440,Precinct Committee Officer,PRECINCT,SEA 46-1269,Precinct Committee Officer - Democratic,198,394,50.25,1,Majken Ryherd,I affirm I am a Democrat.,66,78.57
171,1440,Precinct Committee Officer,PRECINCT,SEA 46-1269,Precinct Committee Officer - Democratic,198,394,50.25,2,Mark Hennon,I affirm I am a Democrat.,18,21.43
87,670,Precinct Committee Officer,PRECINCT,BEL 41-2429,Precinct Committee Officer - Democratic,325,816,39.83,1,Sonja Ross,I affirm I am a Democrat.,59,37.82
87,670,Precinct Committee Officer,PRECINCT,BEL 41-2429,Precinct Committee Officer - Democratic,325,816,39.83,2,Kat Pipkin,I affirm I am a Democrat.,97,62.18
24,240,State,Legislative,Legislative District No. 12,Representative Position No. 2,9542,26781,35.63,13,Write-in,,464,6.54
24,240,State,Legislative,Legislative District No. 12,Representative Position No. 2,9542,26781,35.63,3,Daniel Scott,(Prefers Republican Party),2135,30.09
24,240,State,Legislative,Legislative District No. 12,Representative Position No. 2,9542,26781,35.63,2,Mike Steele,(Prefers Republican Party),4496,63.37
69,640,Precinct Committee Officer,PRECINCT,BACUS,Precinct Committee Officer - Republican,276,761,36.27,1,Sayra Hill,I affirm I am a Republican.,25,35.71
69,640,Precinct Committee Officer,PRECINCT,BACUS,Precinct Committee Officer - Republican,276,761,36.27,2,Barbara Hagstrom,I affirm I am a Republican.,45,64.29
130,980,Precinct Committee Officer,PRECINCT,MARIAN,Precinct Committee Officer - Democratic,128,646,19.81,2,Danielle Davis,I affirm I am a Democrat.,52,64.20
130,980,Precinct Committee Officer,PRECINCT,MARIAN,Precinct Committee Officer - Democratic,128,646,19.81,1,Casper Carrillo,I affirm I am a Democrat.,29,35.80
93,1610,Precinct Committee Officer,PRECINCT,SEA 46-2314,Precinct Committee Officer - Democratic,201,423,47.52,1,Nancy Lichter,I affirm I am a Democrat.,98,71.53
93,1610,Precinct Committee Officer,PRECINCT,SEA 46-2314,Precinct Committee Officer - Democratic,201,423,47.52,2,Lori Lynn Mahieu,I affirm I am a Democrat.,39,28.47
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,61782,175381,35.23,1,Orion Webster,(Prefers Republican Party),3821,6.35
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,61782,175381,35.23,4,Suzan DelBene,(Prefers Democratic Party),43721,72.62
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,61782,175381,35.23,6,Jeb Brewer,(Prefers Republican Party),4688,7.79
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,61782,175381,35.23,5,Matt Heines,(Prefers Trump Republican Party),2254,3.74
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,61782,175381,35.23,16,Write-in,,170,0.28
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,61782,175381,35.23,2,Mary Silva,(Prefers Republican Party),3120,5.18
2,20,Federal,Congressional,Congressional District No. 1,United States Representative,61782,175381,35.23,3,Derek Chartrand,(Prefers Calm Rational GOP Party),2435,4.04
145,990,Precinct Committee Officer,PRECINCT,MERLOT,Precinct Committee Officer - Republican,185,495,37.37,1,Jeannie Kriha,I affirm I am a Republican.,26,60.47
145,990,Precinct Committee Officer,PRECINCT,MERLOT,Precinct Committee Officer - Republican,185,495,37.37,2,Deidre Britt Sagrelius,I affirm I am a Republican.,17,39.53
39,390,State,Legislative,Legislative District No. 41,State Senator,37061,99291,37.33,1,Lisa Wellman,(Prefers Democratic Party),25680,73.18
39,390,State,Legislative,Legislative District No. 41,State Senator,37061,99291,37.33,12,Write-in,,97,0.28
39,390,State,Legislative,Legislative District No. 41,State Senator,37061,99291,37.33,2,Jaskaran Singh Sarao,(Prefers Republican Party),9313,26.54
119,1570,Precinct Committee Officer,PRECINCT,SEA 46-2271,Precinct Committee Officer - Democratic,215,500,43.00,2,Margaret Cary,I affirm I am a Democrat.,79,75.24
119,1570,Precinct Committee Officer,PRECINCT,SEA 46-2271,Precinct Committee Officer - Democratic,215,500,43.00,1,Don Doering,I affirm I am a Democrat.,26,24.76
29,290,State,Legislative,Legislative District No. 32,Representative Position No. 1,22290,51987,42.88,12,Write-in,,22,0.10
29,290,State,Legislative,Legislative District No. 32,Representative Position No. 1,22290,51987,42.88,2,Lisa Rezac,(Prefers Republican Party),4022,18.72
29,290,State,Legislative,Legislative District No. 32,Representative Position No. 1,22290,51987,42.88,1,Cindy Ryu,(Prefers Democratic Party),17436,81.17
169,720,Precinct Committee Officer,PRECINCT,BEL 48-0212,Precinct Committee Officer - Democratic,226,701,32.24,2,Ron Lovell,I affirm I am a Democrat.,115,76.67
169,720,Precinct Committee Officer,PRECINCT,BEL 48-0212,Precinct Committee Officer - Democratic,226,701,32.24,1,Nagesh Pabbisetty,I affirm I am a Democrat.,35,23.33
186,840,Precinct Committee Officer,PRECINCT,COV 47-0566,Precinct Committee Officer - Republican,107,434,24.65,1,Lisa Templeton,I affirm I am a Republican.,35,68.63
186,840,Precinct Committee Officer,PRECINCT,COV 47-0566,Precinct Committee Officer - Republican,107,434,24.65,2,Kimberley Pitcher,I affirm I am a Republican.,16,31.37
155,1810,Precinct Committee Officer,PRECINCT,SHL 32-0474,Precinct Committee Officer - Democratic,148,360,41.11,2,Bradley Cabe,I affirm I am a Democrat.,31,50.00
155,1810,Precinct Committee Officer,PRECINCT,SHL 32-0474,Precinct Committee Officer - Democratic,148,360,41.11,1,Abe Bender,I affirm I am a Democrat.,31,50.00
28,280,State,Legislative,Legislative District No. 31,Representative Position No. 2,4264,12923,33.00,14,Write-in,,5,0.12
28,280,State,Legislative,Legislative District No. 31,Representative Position No. 2,4264,12923,33.00,1,Bill Thomas,(Prefers Democratic Party),322,7.95
28,280,State,Legislative,Legislative District No. 31,Representative Position No. 2,4264,12923,33.00,3,Brian L. Gunn,(Prefers Democratic Party),1425,35.19
28,280,State,Legislative,Legislative District No. 31,Representative Position No. 2,4264,12923,33.00,4,Brandon Beynon,(Prefers Republican Party),843,20.81
28,280,State,Legislative,Legislative District No. 31,Representative Position No. 2,4264,12923,33.00,2,Joshua Penner,(Prefers Republican Party),1455,35.93
45,450,State,Legislative,Legislative District No. 45,Representative Position No. 2,36443,97930,37.21,2,Melissa Demyan,(Prefers Democratic Party),14293,47.01
45,450,State,Legislative,Legislative District No. 45,Representative Position No. 2,36443,97930,37.21,12,Write-in,,994,3.27
